external_id,name_ar,name_en,facility_type,governorate,governorate_ar,city,address,phone,specialty,source,latitude,longitude,working_hours,home_services,emergency_24_7
nodes:6227364591,صيدلية أم المؤمنين,صيدلية أم المؤمنين,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2524419,29.9833791,,0,0
nodes:6899030085,صيدلية طاهر,صيدلية الأسرة,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2377003,29.9823423,,0,0
nodes:4868074322,صيدلية الإقبال,صيدلية الإقبال,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2485779,29.9764471,,0,0
nodes:4827861923,صيدلية البسمة,صيدلية البسمة,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2576692,29.9812896,,0,0
nodes:6087025189,صيدلية الجمل,صيدلية الجمل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2493177,29.9810303,,0,0
nodes:5844620785,صيدلية الجندي,صيدلية الجندي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.238863,30.0021082,,0,0
nodes:6115961594,صيدلية الجندي,صيدلية الجندي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.238779,30.0025021,,0,0
nodes:6055746686,صيدلية الحسن,صيدلية الحسن,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2503082,29.9750428,,0,0
nodes:6943364294,صيدلية الخشاب,صيدلية الخشاب,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2382824,29.9866278,,0,0
nodes:4837055046,صيدلية الزراني,صيدلية الزراني,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.256469,29.9859068,,0,0
nodes:9349837945,صيدلية السلطان حسين,صيدلية السلطان حسين,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2021079,29.9114817,,0,0
nodes:5844698786,صيدلية الشاذلي,صيدلية الشاذلي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2359247,29.9996741,,0,0
nodes:5026583221,صيدلية العامرية,صيدلية العامرية,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.0187245,29.8008189,,0,0
nodes:5554054724,صيدلية العزبي,صيدلية العزبي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2397251,29.9653475,,0,0
nodes:6371117792,صيدلية العزبي,صيدلية العزبي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2068734,29.9644944,,0,0
nodes:6482843885,صيدلية الغالي,صيدلية الغالي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2561008,29.980095,,0,0
nodes:5948124619,صيدلية الفتح,صيدلية الفتح,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2329859,29.9635116,,0,0
nodes:6055746685,صيدلية الهلال,صيدلية الهلال,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2176141,29.9386726,,0,0
nodes:4947150822,صيدلية بخيت,صيدلية بخيت,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2228836,29.9488191,,0,0
nodes:4868056925,صيدلية بخيت,صيدلية بخيت,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.247381,29.9781411,,0,0
nodes:10222968801,صيدلية بروناى,صيدلية بروناى,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1982036,29.9040847,,0,0
nodes:5375575928,صيدلية جميلة بو حريد,صيدلية جميلة بو حريد,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2403333,29.9926821,,0,0
nodes:4947150824,صيدلية خليل,صيدلية خليل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.224583,29.9472387,,0,0
nodes:5170755824,صيدلية خليل,صيدلية خليل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2657525,29.9972624,,0,0
nodes:6372854085,صيدلية خليل,صيدلية خليل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2411791,29.9671782,,0,0
nodes:6335618686,صيدلية د. أبو الوفا محيي,صيدلية د. أبو الوفا محيي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2380647,30.0013537,,0,0
nodes:6561842185,صيدلية د. أحمد حلمي الشعراوي,صيدلية د. أحمد حلمي الشعراوي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2455001,30.0044768,,0,0
nodes:6354461386,صيدلية د. أحمد عاطف حسنين,صيدلية د. أحمد عاطف حسنين,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2370492,30.003835,,0,0
nodes:5866410991,صيدلية د. أحمد فايد,صيدلية د. أحمد فايد,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2389475,30.0014495,,0,0
nodes:5751933626,صيدلية د. أشرف أبو الوفا,صيدلية د. أشرف أبو الوفا,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2427828,30.0021067,,0,0
nodes:6115961592,صيدلية د. إسماعيل,صيدلية د. إسماعيل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2424416,30.0006998,,0,0
nodes:6082849985,صيدلية د. إيمان يسري,صيدلية د. إيمان يسري,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2370784,29.9999821,,0,0
nodes:5848312489,صيدلية د. اسلام السحار,صيدلية د. اسلام السحار,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2419304,30.002996,,0,0
nodes:5902468091,صيدلية د. حسام محمد عبد الهادي,صيدلية د. حسام محمد عبد الهادي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2402056,30.0025345,,0,0
nodes:6470195785,صيدلية د. دعاء يس,صيدلية د. دعاء يس,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2438866,30.0056964,,0,0
nodes:6152071786,صيدلية د. دينا عبد الله,صيدلية د. دينا عبد الله,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2406487,30.0044582,,0,0
nodes:6696901586,صيدلية د. ريهام عبد المحسن,صيدلية د. ريهام عبد المحسن,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2426458,30.0034157,,0,0
nodes:6052332285,صيدلية د. ريهام غانم,صيدلية د. ريهام غانم,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2417439,30.0004233,,0,0
nodes:6318356186,صيدلية د. سامح ماهر,صيدلية د. سامح ماهر,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2430716,30.00034,,0,0
nodes:4827861926,صيدلية دكتور سعيد السيد اسماعيل,صيدلية د. سعيد السيد اسماعيل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2558797,29.9840164,,0,0
nodes:6482847585,صيدلية د. سلوى سليمان,صيدلية د. سلوى سليمان,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2549867,29.9821379,,0,0
nodes:6943357586,صيدلية د. سمير شوقي,صيدلية د. سمير شوقي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2392602,29.983354,,0,0
nodes:6396502585,صيدلية د. سهام الغمراوي,صيدلية د. سهام الغمراوي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2445832,30.0004525,,0,0
nodes:6139256086,صيدلية د. سوزان علي,صيدلية د. سوزان علي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2442932,30.0028169,,0,0
nodes:6138026085,صيدلية د. شيرين كمال,صيدلية د. شيرين كمال,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2404164,30.0007544,,0,0
nodes:6052332185,صيدلية د. شيماء طلعت,صيدلية د. شيماء طلعت,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2412106,29.9998876,,0,0
nodes:6318356086,صيدلية د. عبد الحكيم,صيدلية د. عبد الحكيم,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2213499,29.9441243,,0,0
nodes:6258432585,صيدلية د. عبد الحميد الجمل,صيدلية د. عبد الحميد الجمل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2418103,29.99981,,0,0
nodes:6372805687,صيدلية د. علي أبو المعاطي,صيدلية د. علي أبو المعاطي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2434482,30.0047413,,0,0
nodes:5866422985,صيدلية د. علي المتبولي,صيدلية د. علي المتبولي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2400432,29.9934647,,0,0
nodes:6882881085,صيدلية د. عماد حمزة,صيدلية د. عماد حمزة,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2434367,29.9994199,,0,0
nodes:5751958922,صيدلية د. عمرو محمد حسن,صيدلية د. عمرو محمد حسن,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2414286,30.0009371,,0,0
nodes:6139256087,صيدلية د. غادة أحمد سمير,صيدلية د. غادة أحمد سمير,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2434633,30.0033082,,0,0
nodes:6052755288,صيدلية د. كمال محيي الدين,صيدلية د. كمال محيي الدين,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2174275,29.9308487,,0,0
nodes:6347592786,صيدلية د. ليلى يوسف,صيدلية د. ليلى يوسف,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2358946,30.0026892,,0,0
nodes:6095347485,صيدلية د. ماجدة فهيم,صيدلية د. ماجدة فهيم,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2393676,29.9780882,,0,0
nodes:6258426685,صيدلية د. ماريانا,صيدلية د. ماريانا,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2434621,30.0016806,,0,0
nodes:6083634085,صيدلية د. محمد بيومي,صيدلية د. محمد بيومي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2371511,30.0021741,,0,0
nodes:6955835085,صيدلية د. محمد جمال علي,صيدلية د. محمد جمال علي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2413553,30.0023881,,0,0
nodes:5844612685,صيدلية د. محمد حسن معالي,صيدلية د. محمد حسن معالي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2395008,30.0029157,,0,0
nodes:6347592790,صيدلية د. محمد حمدي وافي,صيدلية د. محمد حمدي وافي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.241419,30.0004553,,0,0
nodes:6020642086,صيدلية د. محمد دسوقي خلف,صيدلية د. محمد دسوقي خلف,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2406039,30.0008986,,0,0
nodes:5697364721,صيدلية د. مدحت بكر,صيدلية د. مدحت بكر,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2722308,30.0037029,,0,0
nodes:6065431485,صيدلية د. مروة ممدوح,صيدلية د. مروة ممدوح,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2429713,29.9994511,,0,0
nodes:6080046385,صيدلية د. ميشيل ذكري,صيدلية د. ميشيل ذكري,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2381317,30.0022911,,0,0
nodes:5848314987,صيدلية د. ناصف الساعدي,صيدلية د. ناصف الساعدي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2411046,30.0035293,,0,0
nodes:6020662886,صيدلية د. نسرين إسماعيل,صيدلية د. نسرين إسماعيل,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2417348,30.0017049,,0,0
nodes:6146115085,صيدلية د. نصر كمال,صيدلية د. نصر كمال,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2387122,29.9992154,,0,0
nodes:6052780985,صيدلية د. يسري عبد المجيد,صيدلية د. يسري عبد المجيد,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2169948,29.9301337,,0,0
nodes:4827837421,صيدلية دكتور فؤاد القرنشاوي,صيدلية دكتور فؤاد القرنشاوي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2563194,29.9867251,,0,0
nodes:6087025187,صيدلية رعاية,صيدلية رعاية,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2525908,29.9862845,,0,0
nodes:6258053386,صيدلية زيتون,صيدلية زيتون,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2391506,29.9960553,,0,0
nodes:6258389687,صيدلية سراييفو,صيدلية سراييفو,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2403561,29.996049,,0,0
nodes:6470160785,صيدلية سعد زغلول,صيدلية سعد زغلول,pharmacy,Alexandria,الاسكندرية,الإسكندرية,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1996206,29.8993412,,0,0
nodes:6052781085,صيدلية عبد الرحمن,صيدلية عبد الرحمن,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2181681,29.9378464,,0,0
nodes:6498480885,صيدلية عبد العال,صيدلية عبد العال,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2386469,30.0036782,,0,0
nodes:5375598927,صيدلية عبد العزيز,صيدلية عبد العزيز,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2412744,29.9978926,,0,0
nodes:6482843785,صيدلية عبد الله الجديدة,صيدلية عبد الله الجديدة,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2553386,29.9791759,,0,0
nodes:6138018386,صيدلية عمر,صيدلية عمر,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2398802,30.0045616,,0,0
nodes:7232721370,صيدلية ماهر الشرقاوى,صيدلية ماهر الشرقاوى,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1176609,29.7871241,,0,0
nodes:12236594193,صيدلية محطة مصر,صيدلية محطة مصر,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1920226,29.905916,,0,0
nodes:6130911696,صيدلية نهال,صيدلية نهال,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2537049,29.9839753,,0,0
nodes:4947162625,صيدلية نيو جوانيدس,صيدلية نيو جوانيدس,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2275963,29.951654,,0,0
nodes:5948124621,صيدلية هند الطيبي,صيدلية هند الطيبي,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.234612,29.9634673,,0,0
nodes:6115990685,مسجد أبو الصديق,مسجد أبو الصديق,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.2402787,30.0010085,,0,0
nodes:12236648364,مشرف,مشرف,pharmacy,Alexandria,الاسكندرية,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1922724,29.9098678,,0,0
nodes:8232520551,عيادة الدكتور أسامة سيف,Doctor Osama Saif Clinic,clinic,Behera,البحيرة,,,,paediatrics,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.8263964,30.5376648,,0,0
nodes:7931900885,معمل الصفوة,معمل الصفوة,clinic,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.7600122,30.0778434,,0,0
nodes:5108253592,مستشفي ابوحمص العام,Abu Homos Hospital,hospital,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.104539,30.314618,,0,0
nodes:12278326902,مستشفى رشيد العام,Rashid General Hospital,hospital,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.4069122,30.4193311,,0,0
nodes:8378236702,مركز الثقافة العمالية بكفر الدوار,مركز الثقافة العمالية بكفر الدوار,hospital,Behera,البحيرة,كفر الدوار,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1388502,30.1223348,,0,0
nodes:3979548721,مستشفى هيفاء الطبى,مستشفى هيفاء الطبى,hospital,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.0968978,30.6736142,,0,0
nodes:10061923216,المعمل للتحاليل الطبية,Al Maamal Medical Lab,laboratory,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.829209,30.5350014,,0,0
nodes:9641717460,صيدلية الحمكة,Al Hikmah Pharmacy,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.4026827,30.4217756,,0,0
nodes:10537027856,صيدلية الدكتور ايهاب خضر,Doctor Ehab Khadir Pharmacy,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.9561274,30.6802642,,0,0
nodes:3981517902,صيدلية الدكتور محمود الجزار,Dr. Mahmoud Elgazzar's pharmacy,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.0980081,30.6740862,,0,0
nodes:3979550984,صيدلية الدكتور رضا الرمادى,Dr. Reda Elramady's Pharmacy,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.0976654,30.6707222,,0,0
nodes:10022715476,صيدلية د/ وائل عرفان قلقيلة,Dr. Wael Irfan Qalqilya Pharmacy,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.1810615,30.5268521,,0,0
nodes:4346448490,Mahmoud Nour Eldin,Mahmoud Nour Eldin,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.133093,30.1339423,,0,0
nodes:5544913821,القدس للمبيدات والأسمدة,القدس للمبيدات والأسمدة,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.7007143,30.266938,,0,0
nodes:3987566846,صيدلية الدكتور اسماعيل الغالى,صيدلية الدكتور اسماعيل الغالى,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.0966803,30.6764665,,0,0
nodes:3987578746,صيدلية الدكتور محمود الجزار,صيدلية الدكتور محمود الجزار,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.0943719,30.673713,,0,0
nodes:3981517903,صيدلية الدكتورة ايمان مزيد,صيدلية الدكتورة ايمان مزيد,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.098511,30.6706609,,0,0
nodes:3987574526,صيدلية الدكتورة شيرين الخرادلى,صيدلية الدكتورة شيرين الخرادلى,pharmacy,Behera,البحيرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),31.0952033,30.6741744,,0,0
nodes:12543690310,101 Clinics,101 Clinics,clinic,Cairo,القاهرة,القاهرة الجديدة,,,plastic_surgery;laser_hair_removal;dental_oral_maxillo_facial_surgery;orthodontics;physiatry;physiotherapy,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.0012223,31.5066992,,0,0
nodes:13294691866,Beshara Dental Clinic - دكتور عماد بشارة,Beshara Dental Clinic - دكتور عماد بشارة,clinic,Cairo,القاهرة,حلوان,,,dental_oral_maxillo_facial_surgery,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),29.8450865,31.3302354,,0,0
nodes:4760434421,Cutis clinic,Cutis clinic,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.0906739,31.3282192,,0,0
nodes:5535757821,DFC مركز القدم السكري,DFC مركز القدم السكري,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.0663395,31.2803752,,0,0
nodes:10974556796,الدكتور وائل نجار,Doctor Wael Nagger,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),29.9610961,31.2970299,,0,0
nodes:7147303485,205 عيادة الدكتور أحمد عبدالعزيز أبو زيد/استاذ الجراحة/ جامعة عين شمس,Dr Ahmed Abdul Arizona Abo Zaid Clinic,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.0599146,31.2636082,,0,0
nodes:11886593370,عيادة الدكتور طارق مأمون استشاري العيون والرمد,Dr Tarek Mamoun Ophthalmology Clinic,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.092557,31.3203773,,0,0
nodes:8501558934,عيادة الدكتور عمرو سويدان,Dr. Amr Swidan Clinic,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.0283455,31.4861358,,0,0
nodes:8842480762,عيادة الدكتور كيرلس كمال رزق,Dr. Cyrlis Kamal Rizk Clinic,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.1430443,31.3232768,,0,0
nodes:4391293992,مركز عيون د. حسين شاكر المرقبي,Dr. Hussein Shaker El-Marqaby,clinic,Cairo,القاهرة,,,,,HDX HOTOSM Egypt Health Facilities / OpenStreetMap contributors (modified 2026-05-06),30.1007825,31.3497998,,0,0
